TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20231110232329,1,57,18,1,0,0,0
20231110232329,2,48,20,2,0,0,0
20231110232334,1,43,18,2,0,0,0
20231110232334,2,46,20,1,0,0,0
20231110232334,4,17,22,2,0,0,0
20231110232334,5,16,22,1,0,0,0
20231110232336,1,74,18,2,0,0,0
20231110232336,2,79,20,1,0,0,0
20231110232342,1,67,18,1,0,0,0
20231110232342,2,68,20,2,0,0,0
20231110232344,1,54,18,1,0,0,0
20231110232344,2,54,20,2,0,0,0
20231110232344,3,19,22,1,0,0,0
20231110232344,4,15,22,1,0,0,0
20231110232352,1,70,19,2,0,0,0
20231111230019,1,85,18,1,60,0,0
20231111230019,2,76,20,2,0,0,0
20231111230049,1,85,19,1,60,0,0
20231111230158,1,23,18,1,0,0,0
20231111230158,2,63,24,1,0,0,0
20231111230158,3,52,24,2,0,0,0
20231111230158,4,30,25,1,0,0,0
20231111230158,5,25,25,1,0,0,0
20231111230167,1,21,18,2,0,0,0
20231111230167,2,5,22,2,0,0,0
20231111230167,3,0,22,1,0,0,0
20231111230167,4,24,20,1,0,0,0
20231111230210,1,19,18,2,0,0,0
20231111230210,2,20,20,1,0,0,0
20231111230237,1,22,18,2,0,0,0
20231111230237,2,58,24,1,0,0,0
20231111230237,3,58,24,2,0,0,0
20231111230237,4,24,25,2,0,0,0
20231111230243,1,23,19,1,0,0,0
20231111230243,2,22,30,2,0,0,0
20231111230308,1,16,18,1,0,0,0
20231111230308,2,43,24,1,0,0,0
20231111230308,3,43,24,2,0,0,0
20231111230308,4,13,25,2,0,0,0
20231111230308,5,10,25,1,0,0,0
20231111230563,1,57,18,2,0,0,0
20231111230563,2,32,22,1,0,0,0
20231111230686,1,63,19,2,0,0,0
20231111230805,1,36,19,2,0,0,0
20231111230911,1,61,19,1,0,0,0
20231111230943,1,68,18,1,0,0,0
20231111230943,2,63,20,2,0,0,0
20231111230944,1,40,18,1,0,0,0
20231111230944,2,39,20,2,0,0,0
20231111230944,3,7,22,1,0,0,0
20231111230944,4,4,22,1,0,0,0
20231111230963,1,36,18,1,0,0,0
20231111230963,2,34,26,1,0,0,0
20231111230963,3,33,25,2,0,0,0
20231111230992,1,33,18,2,0,0,0
20231111230992,2,32,20,1,0,0,0
20231111231022,1,45,18,1,0,0,0
20231111231022,2,42,20,2,0,0,0
20231111231022,3,10,22,1,0,0,0
20231111231022,4,7,22,1,0,0,0
20231111231030,1,80,18,1,60,0,0
20231111231030,2,75,20,2,0,0,0
20231111231075,1,63,18,2,0,0,0
20231111231075,2,60,20,1,0,0,0
20231111231091,1,48,19,2,0,0,0
20231111231091,3,44,21,1,0,0,0
20231111231173,1,45,18,1,0,0,0
20231111231173,2,41,20,2,0,0,0
20231111231173,3,13,22,2,0,0,0
20231111231173,4,11,22,1,0,0,0
20231111231173,5,9,22,2,0,0,0
20231111231173,6,5,22,1,0,0,0
20231111231175,1,65,18,1,0,0,0
20231111231175,2,66,20,2,0,0,0
20231111231301,1,69,18,1,0,0,0
20231111231301,2,77,20,2,0,0,0
20231111231305,1,69,18,2,0,0,0
20231111231305,2,70,20,1,0,0,0
20231111231311,1,71,19,2,0,0,0
20231111231316,1,74,19,1,0,0,0
20231111231316,2,77,25,2,0,0,0
20231111231323,1,80,19,1,0,0,0
20231111231364,1,58,19,2,0,0,0
20231111231373,1,52,18,1,0,0,0
20231111231373,2,52,20,2,0,0,0
20231111231373,3,17,22,1,0,0,0
20231111231373,4,16,22,1,0,0,0
20231111231373,5,20,22,2,0,0,0
20231111231376,1,70,18,1,0,0,0
20231111231376,2,70,20,2,0,0,0
20231111231376,3,44,22,1,0,0,0
20231111231376,4,34,25,2,0,0,0
20231111231381,1,29,19,1,0,0,0
20231111231381,2,32,21,2,0,0,0
20231111231405,1,27,19,2,0,0,0
20231111231405,2,28,21,1,0,0,0
20231111231450,1,48,18,2,0,0,0
20231111231450,2,50,20,1,0,0,0
20231111231450,3,69,24,2,0,0,0
20231111231471,1,79,18,2,0,0,0
20231111231471,2,80,20,1,0,0,0
20231111231571,1,39,18,2,0,0,0
20231111231571,2,17,22,1,0,0,0
20231111231571,3,14,22,1,0,0,0
20231111231604,1,58,19,1,0,0,0
20231111231659,1,28,18,2,0,0,0
20231111231659,5,4,22,2,0,0,0
20231111231659,6,0,22,2,0,0,0
20231111231767,1,38,19,2,0,0,0
20231111231773,1,61,18,1,0,0,0
20231111231773,2,52,20,2,0,0,0
20231111231773,3,13,22,1,0,0,0
20231111231773,4,10,22,1,0,0,0
20231111231828,1,60,18,1,0,0,0
20231111231828,2,17,22,2,0,0,0
20231111231831,1,69,19,1,0,0,0
20231111231846,1,55,18,1,0,0,0
20231111231846,2,47,20,2,0,0,0
20231111231846,3,15,22,1,0,0,0
20231111231846,4,11,22,1,0,0,0
20231111231874,1,66,18,2,0,0,0
20231111231874,2,65,20,1,0,0,0
20231111231888,1,80,18,2,0,0,0
20231111231888,2,78,25,2,0,0,0
20231111231910,1,46,19,2,0,0,0
20231111231944,1,80,19,1,0,0,0
20231111231960,1,59,18,2,0,0,0
20231111231960,2,63,20,1,0,0,0
20231111231971,1,69,19,2,0,0,0
20231111232015,1,63,19,1,0,0,0
20231111232015,2,59,21,2,0,0,0
20231111232023,1,58,18,2,0,0,0
20231111232023,2,33,22,1,0,0,0
20231111232123,1,85,18,1,60,0,0
20231111232123,2,85,20,2,60,0,0
20231111232123,3,69,22,2,0,0,0
20231111232147,1,77,18,1,0,0,0
20231111232147,2,72,20,2,0,0,0
20231111232184,1,43,18,2,0,0,0
20231111232184,2,43,20,1,0,0,0
20231111232184,3,12,22,1,0,0,0
20231111232184,4,5,22,1,0,0,0
20231111232191,1,41,18,2,0,0,0
20231111232191,2,41,20,2,0,0,0
20231111232217,1,51,18,2,0,0,0
20231111232217,2,50,20,1,0,0,0
20231111232217,3,18,22,1,0,0,0
20231111232217,4,15,22,1,0,0,0
20231209230007,1,65,19,2,0,0,0
20231209230754,1,57,18,2,0,0,0
20231209230754,2,64,20,1,0,0,0
20231209231313,1,33,18,2,0,0,0
20231209231313,2,33,20,1,0,0,0
20231209231313,3,4,22,1,0,0,0
20231209231313,4,1,22,1,0,0,0
20231209231361,1,46,18,1,0,0,0
20231209231361,2,46,20,2,0,0,0
20231209231361,3,19,22,2,0,0,0
20231209231361,4,10,22,2,0,0,0
20231209231430,1,79,19,2,0,0,0
20231209231578,1,32,18,2,0,0,0
20231209231578,2,32,20,1,0,0,0
20231209231578,3,10,22,1,0,0,0
20231209231578,4,1,22,1,0,0,0
20231209231622,1,56,18,1,0,0,0
20231209231622,2,30,22,2,0,0,0
20231209231622,3,29,30,1,0,0,0
20231209231622,4,28,22,1,0,0,0
20231210230045,1,67,19,2,0,0,0
20231210230160,1,23,18,2,0,0,0
20231210230160,2,7,22,2,0,0,0
20231210230160,3,2,22,1,0,0,0
20231210230201,1,22,18,1,0,0,0
20231210230201,2,55,24,2,0,0,0
20231210230201,3,56,24,1,0,0,0
20231210230201,4,26,25,1,0,0,0
20231210230201,5,24,25,1,0,0,0
20231210230201,6,21,25,2,0,0,0
20231210230212,1,15,18,2,0,0,0
20231210230212,2,47,24,1,0,0,0
20231210230212,3,48,24,2,0,0,0
20231210230212,4,13,25,1,0,0,0
20231210230216,1,20,18,2,0,0,0
20231210230216,2,57,24,2,0,0,0
20231210230222,1,24,18,1,0,0,0
20231210230222,2,46,24,2,0,0,0
20231210230222,3,49,24,1,0,0,0
20231210230222,4,22,25,1,0,0,0
20231210230222,5,15,25,1,0,0,0
20231210230222,6,23,20,2,0,0,0
20231210230224,1,24,18,2,0,0,0
20231210230224,2,57,24,2,0,0,0
20231210230224,3,2,26,2,0,0,0
20231210230233,1,17,18,1,0,0,0
20231210230233,2,44,24,1,0,0,0
20231210230233,3,43,24,2,0,0,0
20231210230233,4,14,25,1,0,0,0
20231210230233,5,12,25,1,0,0,0
20231210230237,1,24,18,2,0,0,0
20231210230237,2,24,28,1,0,0,0
20231210230237,3,24,28,2,0,0,0
20231210230248,1,23,18,2,0,0,0
20231210230248,2,4,22,2,0,0,0
20231210230248,3,1,22,2,0,0,0
20231210230248,4,32,21,1,0,0,0
20231210230266,1,20,18,1,0,0,0
20231210230266,2,52,24,2,0,0,0
20231210230266,3,53,24,1,0,0,0
20231210230268,1,20,19,2,0,0,0
20231210230269,1,21,18,2,0,0,0
20231210230269,2,45,24,2,0,0,0
20231210230269,3,46,24,1,0,0,0
20231210230269,4,21,25,1,0,0,0
20231210230269,5,24,25,2,0,0,0
20231210230270,1,18,18,2,0,0,0
20231210230270,2,37,24,2,0,0,0
20231210230270,3,15,25,2,0,0,0
20231210230270,4,4,25,1,0,0,0
20231210230270,5,39,26,1,0,0,0
20231210230288,1,25,19,2,0,0,0
20231210230325,1,22,19,1,0,0,0
20231210230325,2,22,21,2,0,0,0
20231210230530,1,42,18,1,0,0,0
20231210230530,2,42,20,2,0,0,0
20231210230530,3,7,22,1,0,0,0
20231210230530,4,6,22,1,0,0,0
20231210230530,5,8,22,1,0,0,0
20231210230537,1,42,18,1,0,0,0
20231210230537,2,39,20,2,0,0,0
20231210230537,4,4,22,2,0,0,0
20231210230537,5,7,22,1,0,0,0
20231210230541,1,36,18,2,0,0,0
20231210230541,2,36,20,1,0,0,0
20231210230541,3,13,22,2,0,0,0
20231210230541,4,4,22,1,0,0,0
20231210230545,1,53,18,1,0,0,0
20231210230545,2,50,20,2,0,0,0
20231210230550,1,85,18,2,60,0,0
20231210230550,2,85,20,1,60,0,0
20231210230596,1,28,18,1,0,0,0
20231210230596,2,27,20,2,0,0,0
20231210230633,1,57,18,1,0,0,0
20231210230633,2,56,20,2,0,0,0
20231210230646,1,75,18,1,0,0,0
20231210230646,2,73,20,2,0,0,0
20231210230651,1,63,18,2,0,0,0
20231210230651,2,37,22,1,0,0,0
20231210230651,3,21,22,1,0,0,0
20231210230672,1,36,19,2,0,0,0
20231210230701,1,43,18,1,0,0,0
20231210230701,2,44,20,2,0,0,0
20231210230701,3,14,22,1,0,0,0
20231210230701,4,12,22,2,0,0,0
20231210230701,5,10,22,1,0,0,0
20231210230709,1,64,19,2,0,0,0
20231210230732,1,54,18,2,0,0,0
20231210230732,2,54,20,1,0,0,0
20231210230732,3,15,22,1,0,0,0
20231210230732,4,10,22,1,0,0,0
20231210230745,1,73,18,1,0,0,0
20231210230745,2,73,20,2,0,0,0
20231210230755,1,79,18,2,0,0,0
20231210230758,1,73,18,1,0,0,0
20231210230758,2,70,20,2,0,0,0
20231210230804,1,65,18,1,0,0,0
20231210230872,1,53,18,1,0,0,0
20231210230872,2,58,20,2,0,0,0
20231210230907,1,76,19,2,0,0,0
20231210230916,1,42,19,1,0,0,0
20231210230916,2,17,22,1,0,0,0
20231210230916,3,46,21,2,0,0,0
20231210230916,4,26,22,1,0,0,0
20231210230943,1,62,18,2,0,0,0
20231210230943,2,64,20,1,0,0,0
20231210230943,3,44,22,1,0,0,0
20231210230959,1,31,18,1,0,0,0
20231210230959,2,30,21,2,0,0,0
20231210230959,3,0,22,2,0,0,0
20231210230989,1,53,18,1,0,0,0
20231210230989,2,26,22,2,0,0,0
20231210230989,3,18,22,1,0,0,0
20231210230989,4,7,23,2,0,0,0
20231210230994,1,59,18,2,0,0,0
20231210230994,2,62,20,1,0,0,0
20231210230994,3,32,22,2,0,0,0
20231210230994,4,26,22,2,0,0,0
20231210230994,5,21,22,2,0,0,0
20231210231009,1,68,19,2,0,0,0
20231210231032,1,58,18,2,0,0,0
20231210231032,2,13,23,1,0,0,0
20231210231044,1,62,18,2,0,0,0
20231210231044,2,63,20,1,0,0,0
20231210231060,1,43,18,1,0,0,0
20231210231060,2,48,20,2,0,0,0
20231210231060,4,8,22,1,0,0,0
20231210231063,1,62,19,1,0,0,0
20231210231072,1,61,18,2,0,0,0
20231210231072,2,67,20,1,0,0,0
20231210231072,3,35,22,1,0,0,0
20231210231085,1,30,18,2,0,0,0
20231210231085,2,32,20,1,0,0,0
20231210231085,3,22,25,1,0,0,0
20231210231085,4,10,22,2,0,0,0
20231210231090,1,49,18,2,0,0,0
20231210231090,2,52,20,1,0,0,0
20231210231090,3,15,22,2,0,0,0
20231210231111,1,80,18,2,0,0,0
20231210231111,2,80,20,1,0,0,0
20231210231133,1,61,18,2,0,0,0
20231210231133,2,60,20,1,0,0,0
20231210231159,1,32,19,1,0,0,0
20231210231190,1,66,18,1,0,0,0
20231210231190,2,61,25,1,0,0,0
20231210231190,3,38,26,1,0,0,0
20231210231192,1,28,18,1,0,0,0
20231210231192,2,21,20,2,0,0,0
20231210231192,3,1,22,2,0,0,0
20231210231200,1,42,18,1,0,0,0
20231210231200,2,35,20,2,0,0,0
20231210231200,3,0,22,2,0,0,0
20231210231201,1,26,19,2,0,0,0
20231210231231,1,69,19,1,0,0,0
20231210231259,1,37,18,1,0,0,0
20231210231259,2,23,20,2,0,0,0
20231210231259,3,6,22,1,0,0,0
20231210231259,4,2,22,2,0,0,0
20231210231295,1,42,18,1,0,0,0
20231210231295,2,38,20,2,0,0,0
20231210231295,3,4,22,1,0,0,0
20231210231295,4,10,40,2,0,0,0
20231210231322,1,30,18,2,0,0,0
20231210231322,2,34,20,1,0,0,0
20231210231363,1,73,19,2,0,0,0
20231210231385,1,45,18,1,0,0,0
20231210231385,2,44,20,2,0,0,0
20231210231385,3,12,22,1,0,0,0
20231210231442,1,73,19,1,0,0,0
20231210231450,1,38,18,2,0,0,0
20231210231450,2,43,20,1,0,0,0
20231210231450,3,12,22,1,0,0,0
20231210231450,4,7,22,1,0,0,0
20231210231504,1,50,18,2,0,0,0
20231210231504,2,55,20,1,0,0,0
20231210231506,1,54,18,2,0,0,0
20231210231506,2,50,20,1,0,0,0
20231210231506,4,15,22,2,0,0,0
20231210231508,1,62,19,1,0,0,0
20231210231554,1,51,18,2,0,0,0
20231210231554,2,33,22,1,0,0,0
20231210231559,1,42,18,2,0,0,0
20231210231559,2,36,20,1,0,0,0
20231210231559,3,9,22,1,0,0,0
20231210231559,4,7,22,2,0,0,0
20231210231591,1,66,18,2,0,0,0
20231210231591,2,66,20,1,0,0,0
20231210231594,1,42,18,2,0,0,0
20231210231594,2,43,20,1,0,0,0
20231210231594,3,9,22,1,0,0,0
20231210231594,4,13,22,1,0,0,0
20231210231601,1,57,19,1,0,0,0
20231210231601,2,8,40,1,0,0,0
20231210231620,1,63,18,1,0,0,0
20231210231620,2,63,20,2,0,0,0
20231210231625,1,39,18,2,0,0,0
20231210231625,2,39,20,1,0,0,0
20231210231625,3,7,22,2,0,0,0
20231210231625,4,4,22,2,0,0,0
20231210231628,1,44,18,1,0,0,0
20231210231628,2,40,20,2,0,0,0
20231210231628,3,9,22,2,0,0,0
20231210231628,4,7,22,2,0,0,0
20231210231659,1,57,18,1,0,0,0
20231210231659,2,51,20,2,0,0,0
20231210231676,1,43,18,1,0,0,0
20231210231676,2,38,20,2,0,0,0
20231210231676,3,8,22,1,0,0,0
20231210231676,4,5,22,2,0,0,0
20231210231687,1,63,18,2,0,0,0
20231210231687,2,63,20,1,0,0,0
20231210231687,3,37,22,2,0,0,0
20231210231687,4,44,26,1,0,0,0
20231210231687,5,9,23,2,0,0,0
20231210231687,6,6,23,2,0,0,0
20231210231687,7,3,23,2,0,0,0
20231210231739,1,78,18,1,0,0,0
20231210231739,2,78,20,2,0,0,0
20231210231739,3,38,22,1,0,0,0
20231210231775,1,63,18,2,0,0,0
20231210231775,2,26,22,1,0,0,0
20231210231800,1,49,18,1,0,0,0
20231210231800,2,50,20,2,0,0,0
20231210231800,3,17,22,1,0,0,0
20231210231808,1,76,18,2,0,0,0
20231210231834,1,38,18,2,0,0,0
20231210231834,2,40,20,1,0,0,0
20231210231834,3,12,22,1,0,0,0
20231210231834,4,9,22,1,0,0,0
20231210231834,5,7,22,1,0,0,0
20231210231834,6,6,22,2,0,0,0
20231210231840,1,49,18,1,0,0,0
20231210231840,2,48,20,2,0,0,0
20231210231840,3,13,22,1,0,0,0
20231210231873,1,79,18,2,0,0,0
20231210231873,2,80,20,1,0,0,0
20231210231904,1,60,18,1,0,0,0
20231210231904,2,54,20,2,0,0,0
20231210231904,3,14,22,2,0,0,0
20231210231913,1,67,19,2,0,0,0
20231210231930,1,72,18,1,0,0,0
20231210231930,2,73,20,2,0,0,0
20231210231936,1,74,18,2,0,0,0
20231210231936,2,75,20,1,0,0,0
20231210231941,1,31,18,1,0,0,0
20231210231941,2,30,20,2,0,0,0
20231210231941,3,6,22,1,0,0,0
20231210231941,4,2,22,1,0,0,0
20231210232020,1,80,19,2,0,0,0
20231210232043,1,80,18,2,0,0,0
20231210232043,2,59,22,2,0,0,0
20231210232085,1,31,18,2,0,0,0
20231210232085,2,37,20,1,0,0,0
20231210232099,1,31,18,2,0,0,0
20231210232099,2,67,24,2,0,0,0
20231210232099,3,67,24,1,0,0,0
20231210232130,1,42,18,2,0,0,0
20231210232130,2,43,20,1,0,0,0
20231210232135,1,50,18,1,0,0,0
20231210232135,2,57,28,1,0,0,0
20231210232158,1,70,18,2,0,0,0
20231210232158,2,85,20,1,60,0,0
20231210232162,1,67,19,2,0,0,0
20231210232180,1,68,18,2,0,0,0
20231210232180,2,67,20,1,0,0,0
20231210232180,3,49,22,2,0,0,0
20231210232204,1,60,18,1,0,0,0
20231210232204,2,58,20,2,0,0,0
20231210232205,1,27,18,2,0,0,0
20231210232205,2,25,21,1,0,0,0
20231210232221,1,66,18,2,0,0,0
20231210232221,2,73,20,1,0,0,0
20231210232229,1,28,18,2,0,0,0
20231210232229,2,61,24,2,0,0,0
20231210232229,4,26,25,2,0,0,0
20231210232245,1,69,18,2,0,0,0
20231210232245,2,70,20,1,0,0,0
20231210232272,1,62,18,1,0,0,0
20231210232272,2,61,20,2,0,0,0
20231210232282,1,37,18,2,0,0,0
20231210232282,2,38,20,1,0,0,0
20231210232282,3,18,22,1,0,0,0
20231210232282,4,14,22,1,0,0,0
20231210232282,5,9,22,2,0,0,0
20231210232283,1,56,18,1,0,0,0
20231210232283,2,56,20,2,0,0,0
20231210232289,1,65,18,1,0,0,0
20231210232289,2,57,20,2,0,0,0
20231210232315,1,70,18,2,0,0,0
20231210232315,2,74,25,2,0,0,0
20231210232332,1,62,18,2,0,0,0
20231210232332,2,66,20,1,0,0,0
20231210232332,3,20,22,1,0,0,0
20231210232347,1,80,18,2,0,0,0
20231210232347,2,53,22,2,0,0,0
20231210232347,3,17,23,1,0,0,0
20231211230034,1,38,19,1,0,0,0
20231211230034,2,51,21,2,0,0,0
20231211230039,1,72,18,1,0,0,0
20231211230039,2,62,20,2,0,0,0
20231211230047,1,66,19,2,0,0,0
20231211230052,1,51,18,2,0,0,0
20231211230052,2,58,20,1,0,0,0
20231211230052,3,38,25,1,0,0,0
20231211230057,1,56,18,1,0,0,0
20231211230057,2,52,20,2,0,0,0
20231211230057,3,18,22,1,0,0,0
20231211230062,1,37,18,2,0,0,0
20231211230062,2,42,20,1,0,0,0
20231211230062,3,9,22,2,0,0,0
20231211230062,4,7,22,2,0,0,0
20231211230062,5,4,22,2,0,0,0
20231211230066,1,58,18,2,0,0,0
20231211230066,2,11,23,1,0,0,0
20231211230066,3,10,23,2,0,0,0
20231211230066,4,9,23,1,0,0,0
20231211230066,5,5,23,2,0,0,0
20231211230066,6,3,23,1,0,0,0
20231211230071,1,73,18,2,0,0,0
20231211230071,2,78,20,1,0,0,0
20231211230071,3,49,22,2,0,0,0
20231211230071,4,23,23,2,0,0,0
20231211230071,5,49,30,1,0,0,0
20231211230081,1,52,18,2,0,0,0
20231211230081,2,51,20,1,0,0,0
20231211230093,1,15,18,2,0,0,0
20231211230093,2,47,24,2,0,0,0
20231211230093,3,14,26,1,0,0,0
20231211230093,4,45,24,1,0,0,0
20231211230096,1,19,18,1,0,0,0
20231211230096,2,54,24,2,0,0,0
20231211230096,3,60,24,1,0,0,0
20231211230096,4,18,25,1,0,0,0
20231211230096,5,21,25,1,0,0,0
20231211230107,1,24,19,1,0,0,0
20231211230119,1,18,18,1,0,0,0
20231211230119,2,36,24,2,0,0,0
20231211230119,3,39,24,1,0,0,0
20231211230119,4,0,25,2,0,0,0
20231211230119,5,61,26,2,0,0,0
20231211230138,1,16,18,1,0,0,0
20231211230138,2,54,24,1,0,0,0
20231211230138,3,54,24,2,0,0,0
20231211230138,4,16,25,1,0,0,0
20231211230140,1,22,18,1,0,0,0
20231211230140,2,64,24,2,0,0,0
20231211230140,3,51,24,1,0,0,0
20231211230149,1,20,18,1,0,0,0
20231211230149,2,46,24,2,0,0,0
20231211230149,3,49,24,1,0,0,0
20231211230149,4,19,25,1,0,0,0
20231211230152,1,22,19,2,0,0,0
20231211230153,1,21,18,2,0,0,0
20231211230153,2,53,24,1,0,0,0
20231211230153,3,53,24,2,0,0,0
20231211230153,4,27,25,1,0,0,0
20231211230153,5,23,25,1,0,0,0
20231211230159,1,24,19,1,0,0,0
20231211230164,1,24,19,1,0,0,0
20231211230165,1,24,18,1,0,0,0
20231211230165,2,44,24,1,0,0,0
20231211230171,1,15,18,2,0,0,0
20231211230171,2,46,24,2,0,0,0
20231211230171,4,13,25,1,0,0,0
20231211230172,1,21,19,1,0,0,0
20231211230172,2,20,21,2,0,0,0
20231211230173,1,19,18,2,0,0,0
20231211230173,2,22,25,1,0,0,0
20231211230173,3,40,24,2,0,0,0
20231211230173,4,4,25,1,0,0,0
20231211230179,1,18,18,2,0,0,0
20231211230179,2,55,24,1,0,0,0
20231211230179,3,54,24,2,0,0,0
20231211230192,1,23,18,2,0,0,0
20231211230192,2,20,20,1,0,0,0
20231211230216,1,24,18,1,0,0,0
20231211230216,2,25,20,2,0,0,0
20231211230216,3,4,22,2,0,0,0
20231211230244,1,15,18,1,0,0,0
20231211230244,2,51,24,1,0,0,0
20231211230244,3,45,24,2,0,0,0
20231211230244,4,13,25,2,0,0,0
20231211230247,1,21,19,2,0,0,0
20231211230250,1,15,18,2,0,0,0
20231211230250,2,47,24,2,0,0,0
20231211230250,3,50,24,1,0,0,0
20231211230250,4,21,25,2,0,0,0
20231211230250,5,48,26,1,0,0,0
20231211230254,1,24,18,1,0,0,0
20231211230254,2,26,25,1,0,0,0
20231211230254,3,62,24,2,0,0,0
20231211230258,1,17,18,2,0,0,0
20231211230258,2,50,24,2,0,0,0
20231211230258,3,54,24,1,0,0,0
20231211230271,1,23,18,1,0,0,0
20231211230271,2,59,24,2,0,0,0
20231211230272,1,24,19,1,0,0,0
20231211230273,1,24,18,1,0,0,0
20231211230273,2,22,25,1,0,0,0
20231211230277,1,23,18,1,0,0,0
20231211230277,7,45,21,2,0,0,0
20231211230279,1,21,19,2,0,0,0
20231211230279,2,24,28,2,0,0,0
20231211230291,1,22,18,2,0,0,0
20231211230291,2,58,24,1,0,0,0
20231211230291,3,56,24,2,0,0,0
20231211230291,4,25,25,1,0,0,0
20231211230294,1,21,18,2,0,0,0
20231211230294,2,22,25,2,0,0,0
20231211230294,3,54,24,1,0,0,0
20231211230294,4,19,25,1,0,0,0
20231211230294,5,52,24,2,0,0,0
20231211230296,1,16,18,1,0,0,0
20231211230296,2,62,24,1,0,0,0
20231211230296,3,52,24,2,0,0,0
20231211230296,4,18,25,1,0,0,0
20231211230296,5,78,26,2,0,0,0
20231211230299,1,19,18,1,0,0,0
20231211230299,2,54,24,1,0,0,0
20231211230299,3,16,25,1,0,0,0
20231211230299,4,51,30,2,0,0,0
20231211230306,1,18,18,1,0,0,0
20231211230306,2,49,24,1,0,0,0
20231211230306,3,49,24,2,0,0,0
20231211230306,4,24,25,1,0,0,0
20231211230313,1,23,18,1,0,0,0
20231211230313,2,26,25,1,0,0,0
20231211230315,1,25,18,2,0,0,0
20231211230315,2,4,22,2,0,0,0
20231211230326,1,24,18,1,0,0,0
20231211230326,2,23,21,2,0,0,0
20231211230329,1,23,18,2,0,0,0
20231211230329,2,56,24,2,0,0,0
20231211230329,3,0,22,1,0,0,0
20231211230503,1,31,18,2,0,0,0
20231211230503,2,39,20,1,0,0,0
20231211230503,3,2,22,1,0,0,0
20231211230503,4,0,22,1,0,0,0
20231211230504,1,69,18,1,0,0,0
20231211230504,2,71,20,2,0,0,0
20231211230509,1,64,18,1,0,0,0
20231211230509,2,66,20,2,0,0,0
20231211230522,1,68,18,2,0,0,0
20231211230522,2,73,20,1,0,0,0
20231211230532,1,69,19,2,0,0,0
20231211230535,1,37,18,2,0,0,0
20231211230535,2,36,20,1,0,0,0
20231211230535,3,4,22,2,0,0,0
20231211230535,4,1,22,2,0,0,0
20231211230541,1,50,18,1,0,0,0
20231211230541,2,48,20,2,0,0,0
20231211230541,3,13,22,2,0,0,0
20231211230541,4,12,22,2,0,0,0
20231211230541,5,8,22,2,0,0,0
20231211230542,1,41,18,1,0,0,0
20231211230542,2,44,20,2,0,0,0
20231211230542,3,8,22,1,0,0,0
20231211230542,4,5,22,1,0,0,0
20231211230542,5,4,22,2,0,0,0
20231211230545,1,80,18,2,0,0,0
20231211230545,2,80,20,1,0,0,0
20231211230550,1,73,18,1,0,0,0
20231211230550,2,70,29,2,0,0,0
20231211230553,1,34,18,1,0,0,0
20231211230553,2,29,20,2,0,0,0
20231211230558,1,68,18,2,0,0,0
20231211230558,2,41,22,1,0,0,0
20231211230559,1,80,19,2,0,0,0
20231211230560,1,80,19,1,60,0,0
20231211230565,1,80,19,1,0,0,0
20231211230567,1,57,18,1,0,0,0
20231211230567,2,51,20,2,0,0,0
20231211230567,3,24,22,2,0,0,0
20231211230568,1,42,18,2,0,0,0
20231211230568,2,12,22,2,0,0,0
20231211230568,3,10,22,2,0,0,0
20231211230568,4,5,22,1,0,0,0
20231211230573,1,75,19,2,0,0,0
20231211230586,1,39,18,1,0,0,0
20231211230586,2,40,20,2,0,0,0
20231211230587,1,70,19,2,0,0,0
20231211230590,1,25,18,2,0,0,0
20231211230590,2,26,28,2,0,0,0
20231211230591,1,64,18,2,0,0,0
20231211230591,2,68,20,1,0,0,0
20231211230606,1,75,19,2,0,0,0
20231211230609,1,33,18,2,0,0,0
20231211230609,2,31,20,1,0,0,0
20231211230609,3,13,22,1,0,0,0
20231211230609,4,8,22,1,0,0,0
20231211230609,5,2,22,2,0,0,0
20231211230610,1,54,18,1,0,0,0
20231211230610,2,45,20,2,0,0,0
20231211230610,3,20,22,1,0,0,0
20231211230610,4,18,22,1,0,0,0
20231211230610,5,17,22,2,0,0,0
20231211230610,6,14,22,2,0,0,0
20231211230611,1,80,18,2,0,0,0
20231211230611,2,80,20,1,0,0,0
20231211230612,1,71,18,2,0,0,0
20231211230612,2,72,20,1,0,0,0
20231211230613,1,38,18,1,0,0,0
20231211230613,2,39,20,2,0,0,0
20231211230613,3,12,22,1,0,0,0
20231211230613,4,10,22,1,0,0,0
20231211230613,5,19,26,1,0,0,0
20231211230613,6,62,26,1,0,0,0
20231211230613,7,62,26,2,0,0,0
20231211230613,8,41,26,1,0,0,0
20231211230613,9,9,26,2,0,0,0
20231211230613,10,13,26,2,0,0,0
20231211230618,1,33,19,1,0,0,0
20231211230624,1,59,18,2,0,0,0
20231211230624,2,41,22,1,0,0,0
20231211230630,1,78,18,2,0,0,0
20231211230630,2,85,20,1,60,0,0
20231211230633,1,34,18,2,0,0,0
20231211230633,2,33,20,1,0,0,0
20231211230633,3,11,22,1,0,0,0
20231211230633,4,7,22,1,0,0,0
20231211230633,5,1,22,2,0,0,0
20231211230637,1,67,18,1,0,0,0
20231211230637,2,67,20,2,0,0,0
20231211230642,1,80,19,2,0,0,0
20231211230642,2,77,21,1,0,0,0
20231211230647,1,79,19,2,0,0,0
20231211230649,1,75,18,1,0,0,0
20231211230649,2,73,20,2,0,0,0
20231211230662,1,85,18,1,60,0,0
